ID,PlateNumber,VINNumber,Make,Model,Year,Trim,BodyStyle,Engine,Birthplace,Nickname
490974621215096853,KDABEAR,3TMCZ5AN3NM462275,Toyota,Tacoma,2022,-,,2GR-FKS,Mexico,Tacoma
490974621215096853,BSX7657,1G1ZC5E05CF308814,Chevrolet,Malibu LT,2012,-,Sedan 4D,2.4L I4 MPI,United States,Malibu LT
490974621215096853,BXS7657,JF1VA2V68G9832693,Subaru,WRX STI,2016,STi,Sedan 4D,2.5L H4 DI,Japan,WRX STI
490974621215096853,KRZ75,1G1AP18X797133259,Chevrolet,Cobalt SS,2009,-,Coupe 2D,2.0L I4 DI,United States,Cobalt SS
490974621215096853,CAE4776,JF1VA1L61H9840312,Subaru,WRX Limited,2017,-,Sedan 4D,2.0L H4 DI,Japan,WRX Limited
490974621215096853,BEA23F,WP0AB2A92LS229795,Porsche,911 Carrera 4S / Carrera S,2020,Carrera 4S,Coupe 2D,3.0L H6 DI,Germany,911 Carrera 4S / Carrera S
490974621215096853,S7A7PF,3TMCZ5AN5LM321897,Toyota,Tacoma SR / SR5 / TRD Offroad / TRD Pro / TRD Sport,2020,SR5,Double Cab 4D,3.5L V6 DI,Mexico,Tacoma SR / SR5 / TRD Offroad / TRD Pro / TRD Sport
490974621215096853,6XA1FC,5YJSA1E46JF264429,Tesla,Model S 100D / 75D / P100D,2018,P100D,Sedan,Electric Performance / Standard 0,United States,Model S 100D / 75D / P100D
490974621215096853,CCG3878,1GBLP37J3V3305401,Chevrolet,P30 ,1997,Pace Arrow P30,,7.4-L V-8 OHV 16V,United States,P30
490974621215096853,ROOD,WBY1Z2C59EV285092,BMW,i3,2014,-,Hatchback 4D,Electric 22kw Lithium Ion,Germany,i3
490974621215096853,R3A24B,2C4RDGCG0JR238581,Dodge,Grand Caravan SXT,2018,SXT,Wagon 4D,3.6L V6 MPI,Canada,Grand Caravan SXT
371041213547020288,BEA35D,19XFC2F54JE012600,Honda,Civic LX,2018,LX,Sedan 4D,2.0L I4 MPI,United States,Civic LX
490974621215096853,LE0013,3D7MX49A68G129857,Dodge,Ram 3500 Laramie / SLT / SXT,2008,-,Mega Cab 4D,6.7L I6 FI,Mexico,Ram 3500 Laramie / SLT / SXT
490974621215096853,FZA9A8A,3GCUYEEDXKG156662,Chevrolet,Silverado 1500 RST,2019,RST,Crew Cab / SWB 4D,5.3L V8 DI,Mexico,Silverado 1500 RST
490974621215096853,3WA8HD,4T3BA3BB2FU071873,Toyota,Venza LE / XLE,2015,-,SUV 4D,2.7L I4 SFI,United States,Venza LE / XLE
490974621215096853,CP2077,1HGCV2F30LA017957,Honda,Accord Sport,2020,Sport,Sedan 4D,2.0L I4 DI,United States,Accord Sport
490974621215096853,CPE4255,1FTCR14A9RTB06194,Ford,Ranger STX / Splash / XL / XLT,1994,-,Supercab 2D,2.3L I4 EFI,United States,Ranger STX / Splash / XL / XLT
490974621215096853,EGA8XG,2C3CDXHG8GH301914,Dodge,Charger SXT,2016,-,Sedan 4D,3.6L V6 MPI,Canada,Charger SXT
490974621215096853,PR00676,JTHCK262265003262,Lexus,IS 250,2006,-,Sedan 4D,2.5L V6 MPI,Japan,IS 250
490974621215096853,CDC3916,1FTDF1728VKA25124,Ford,F150 Standard / XL / XLT,1997,-,Regular Cab 2D,4.2L V6 SPI,United States,F150 Standard / XL / XLT
371041213547020288,CDV3916,2HGFC2F86LH582228,Honda,Civic Sport,2020,EX Honda Sensing,Sedan 4D,2.0L I4 MPI,Canada,Civic Sport
371041213547020288,SPIIICY,2HGFC3A52LH751101,Honda,Civic Si,2020,SI,Coupe 2D,1.5L I4 DI,Canada,Civic Si
490974621215096853,AGX3610,1G1AS18H497216476,Chevrolet,Cobalt LS,2009,-,Coupe 2D,2.2L I4 MPI,United States,Cobalt LS
490974621215096853,ZHA2CKA,1C3CDZAG5DN616615,Dodge,Avenger SE / SXT,2013,-,Sedan 4D,3.6L V6 MPI,United States,Avenger SE / SXT
490974621215096853,MCWLMS5,5N1BV28U75N121689,Nissan,Quest Base / S / SE / SL,2005,-,Wagon 4D,3.5L V6 MPI,United States,Penelope
371041213547020288,CPP9523,19XFC2F89KE040811,Honda,Civic Sport,2019,Sport,Sedan 4D,2.0L I4 MPI,United States,Civic Sport
490974621215096853,CSL7263,4A4MM21SX6E025073,Mitsubishi,Endeavor LS,2006,-,SUV 4D,3.8L V6 MPI,United States,Endeavor LS
490974621215096853,0148AV,1G1AP18X487331439,Chevrolet,Cobalt SS,2008,-,Coupe 2D,2.0L I4 DI,United States,Cobalt SS
490974621215096853,AGL1811,JM1NA3516M1223519,Mazda,MX5 Miata Base / SE,1991,-,Convertible 2D,1.6L I4 MPI,Japan,MX5 Miata Base / SE
490974621215096853,E1A4DLA,3GCPWDEK8MG132679,Chevrolet,Silverado 1500,2021,-,Crew Cab 2WD,5.3-L V-8 OHV 16V,United States,Mr.Gomez's-Truck
490974621215096853,34A6WE,2T1BURHE5GC657006,Toyota,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition,2016,-,Sedan 4D,1.8L I4 EFI,Canada,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition
490974621215096853,D11,1C6RR6GT6MS508295,Ram,1500 SLT / Warlock,2021,Tradesman,Quad Cab 4D,5.7L V8 SMPI,United States,1500 SLT / Warlock
490974621215096853,AJAX2,5J8YD3H85KL007354,Acura,MDX Advance,2019,-,SUV 4D,3.5L V6 DI,United States,MDX Advance
490974621215096853,CBS3554,3LN6L2LUXFR604431,Lincoln,MKZ Hybrid,2015,-,Sedan 4D,2.0L I4 SMPI,Mexico,MKZ Hybrid
490974621215096853,CMX8391,1G6KD54Y83U229021,Cadillac,DeVille,2003,-,Sedan 4D,4.6L V8 MPI,United States,DeVille 
490974621215096853,CMX8491,WDDNG71X97A125336,Mercedes-Benz,S Class S550,2007,-,Sedan 4D,5.5L V8 SFI,Germany,S Class S550
490974621215096853,CHP9052,1GCHK29U76E138080,Chevrolet,Silverado 2500 LS / LT / W/T,2006,-,Extended Cab 4D,6.0L V8 SFI,United States,Silverado 2500 LS / LT / W/T
490974621215096853,PLA0YC,1GKEC13T83J110385,GMC,Yukon SLE / SLT,2003,-,SUV 4D,5.3L V8 MPI,United States,Yukon SLE / SLT
490974621215096853,EBA7DDA,JTHBF5C25B2101672,Lexus,IS 250,2011,-,Sedan 4D,2.5L V6 DI,Japan,IS 250
490974621215096853,D6A87F,WP0AB2A97LS225175,Porsche,911 Carrera 4S / Carrera S,2020,Carrera 4S,Coupe 2D,3.0L H6 DI,Germany,911 Carrera 4S / Carrera S
490974621215096853,3E,JN1AR5EF7DM261390,Nissan,GT-R Black Edition / Premium,2013,-,Coupe 2D,3.8L V6 DI,Japan,GT-R Black Edition / Premium
490974621215096853,CTX7272,1G1AF5F57A7190724,Chevrolet,Cobalt LT,2010,-,Sedan 4D,2.2L I4 MPI,United States,Cobalt LT
490974621215096853,BEG1738,JF1ZNAA1XD1704721,Scion,FR-S Base / Release Series 10.0,2013,-,Coupe 2D,2.0L H4 / I4 DI,Japan,FR-S Base / Release Series 10.0
490974621215096853,CJ55063,2C4RDGBG5FR617049,Dodge,Grand Caravan SE,2015,-,Wagon 4D,3.6L V6 MPI,Canada,Grand Caravan SE
490974621215096853,P5A9CDA,1C6RR6TT9KS716335,Ram,1500 SLT,2019,SLT,Crew Cab / LWB 4D,5.7L V8 SMPI,United States,1500 SLT
490974621215096853,CBX2740,2LMDJ6JK8EBL08511,Lincoln,MKX,2014,-,SUV 4D,3.7L V6 24V / SFI,Canada,MKX 
490974621215096853,ASY6132,1GCEC19V91Z154768,Chevrolet,Silverado 1500 Base / LS / LT,2001,-,Extended Cab 4D,4.8L V8 SFI,United States,Silverado 1500 Base / LS / LT
490974621215096853,BRINKGT,3FA6P0K98DR125969,Ford,Fusion Titanium,2013,-,Sedan 4D,2.0L I4 DI,Mexico,Fusion Titanium
490974621215096853,CK51250,1FATP8EM5H5241043,Ford,Mustang,2017,-,Convertible 2D,3.7L V6 SMPI,United States,Mustang 
490974621215096853,S5946,KMHDH4AE0EU146082,Hyundai,Elantra Limited / SE,2014,-,Sedan 4D,1.8L I4 MPI,South Korea,Elantra Limited / SE
490974621215096853,CSB0767,1GCHC39N6PE235512,Chevrolet,C/K3500 Cheyenne / Silverado,1993,-,Extended Cab 2D,7.4L V8 TBI,United States,C/K3500 Cheyenne / Silverado
490974621215096853,BWP1776,4T1BF1FK2EU406394,Toyota,Camry L / LE / SE / SE Sport / XLE,2014,-,Sedan 4D,2.5L I4 SFI,United States,Camry L / LE / SE / SE Sport / XLE
490974621215096853,BTZ4742,5TBET34196S526689,Toyota,Tundra SR5,2006,-,Double Cab 4D,4.7L V8 EFI,United States,Tundra SR5
490974621215096853,CEM3597,1FTFW1CF3CFC76494,Ford,F150 FX2 / King Ranch / Lariat / Platinum / XL / XLT,2012,-,Super Crew 4D,5.0L V8 SMPI,United States,F150 FX2 / King Ranch / Lariat / Platinum / XL / XLT
490974621215096853,BXN7902,4M2CN8HGXBKJ00588,Mercury,Mariner Premier,2011,-,SUV 4D,3.0L V6 SMPI,United States,Mariner Premier
490974621215096853,BVD4452,JTNBK3EK6A3050301,Toyota,Camry LE / SE / XLE,2010,-,Sedan 4D,3.5L V6 SFI,Japan,Camry LE / SE / XLE
490974621215096853,CDN8402,1FADP3M22HL344035,Ford,Focus SEL,2017,-,Hatchback 4D,2.0L I4 DI,United States,Focus SEL
490974621215096853,CJM8215,1GCRCNEC6JZ357484,Chevrolet,Silverado 1500 LS / W/T,2018,Work Truck,Double Cab 4D,5.3L V8 DI,United States,Silverado 1500 LS / W/T
490974621215096853,CL52425,1FTEW1E56JKF08381,Ford,F150 King Ranch / Lariat / Platinum / XL / XLT,2018,-,Super Crew 4D,5.0L V8 FI / SMPI,United States,F150 King Ranch / Lariat / Platinum / XL / XLT
490974621215096853,Y2A73F,1GCRCREC1GZ413542,Chevrolet,Silverado 1500 LT,2016,-,Double Cab 4D,5.3L V8 DI,United States,Silverado 1500 LT
490974621215096853,CNC0047,3MYDLBYV8KY513947,Toyota,Yaris L / LE / XLE,2019,L,Sedan 4D,1.5L I4 DI,Mexico,Yaris L / LE / XLE
490974621215096853,LGA4DRA,1GTU9FEL2MZ152442,GMC,Sierra 1500 Denali,2021,-,Crew Cab / LWB / SWB 4D,6.2L V8 DI,United States,Sierra 1500 Denali
490974621215096853,KBL26,1FBZX2CM4HKA99021,Ford,Transit 350 XLT,2017,-,Medium Roof / Wagon 2D,3.7L V6 SMPI,United States,Transit 350 XLT
490974621215096853,KKA9RF,1GNFK13027J287780,Chevrolet,Tahoe LS / LT / LTZ,2007,-,SUV 4D,5.3L V8 SFI,United States,Tahoe LS / LT / LTZ
490974621215096853,IREZ,3C6JR6AT4EG330711,Ram,1500 Tradesman,2014,Tradesman,Regular Cab 2D,5.7L V8 SMPI,Mexico,1500 Tradesman
490974621215096853,FFA2KD,3N1BC13E29L388431,Nissan,Versa S / SL,2009,-,Hatchback 4D,1.8L I4 EFI,Mexico,Versa S / SL
490974621215096853,AWL5028,5N1BV28UX7N143589,Nissan,Quest Base / S / SE / SL,2007,-,Wagon 4D,3.5L V6 MPI,United States,Quest Base / S / SE / SL
490974621215096853,AXF0801,2GCEC13V561318686,Chevrolet,Silverado 1500 LS,2006,-,Crew Cab 4D,4.8L V8 SFI,Canada,Silverado 1500 LS
490974621215096853,CJM3235,3VWRZ7AJ5AM138447,Volkswagen,Jetta Limited Edition / SE / SEL,2010,-,Sedan 4D,2.5L I5 MPI,Mexico,Jetta Limited Edition / SE / SEL
490974621215096853,CBR8334,5XXGT4L33LG404254,Kia,Optima LX / S / SE,2020,LX,Sedan 4D,2.4L I4 DI,United States,Optima LX / S / SE
490974621215096853,CK59160,3C63R3JL8HG690530,Ram,3500 Laramie,2017,-,Crew Cab / LWB 4D,6.7L I6 FI,Mexico,3500 Laramie
490974621215096853,CNB8970,5TBBT4412YS001310,Toyota,Tundra SR5,2000,-,Access Cab 4D,4.7L V8 EFI,United States,Tundra SR5
490974621215096853,CVN1786,2GCEC19V721194387,Chevrolet,Silverado 1500 Base / LS / LT,2002,-,Extended Cab 4D,4.8L V8 SFI,Canada,Silverado 1500 Base / LS / LT
490974621215096853,2LEIGHT,JTHBF1D21F5057004,Lexus,IS 250,2015,-,Sedan 4D,2.5L V6 DI,Japan,IS 250
490974621215096853,BZV4433,6G2ER57749L234673,Pontiac,G8,2009,-,Sedan 4D,3.6L V6 SFI,United States,G8 
490974621215096853,NOGASI3,WBY1Z6C37H7A39787,BMW,i3,2017,Base,Hatchback 4D,ZEV Electric 19kw,Germany,i3 
490974621215096853,CDZ6900,1G1AB1F57A7148493,Chevrolet,Cobalt Base / LS,2010,-,Coupe 2D,2.2L I4 MPI,United States,Cobalt Base / LS
490974621215096853,MGA4WC,2C3CDYBT3EH313347,Dodge,Challenger R/T,2014,-,Coupe 2D,5.7L V8 SFI,Canada,Challenger R/T
490974621215096853,JVA2DCA,1G2ZG57N994220426,Pontiac,G6,2009,-,Sedan 4D,3.5L V6 SFI,United States,G6 
490974621215096853,23A6EF,1FMEE5BP0MLA78583,Ford,Bronco Base / Big Bend / Black Diamond / Outer Banks,2021,-,SUV 4D,2.7L V6 DI,United States,Bronco Base / Big Bend / Black Diamond / Outer Banks
490974621215096853,BWM4454,5J6RW1H91KL000518,Honda,CR-V Touring,2019,-,SUV 4D,1.5L I4 DI,United States,CR-V Touring
490974621215096853,9LA6CRA,JTHBF1D27F5048680,Lexus,IS 250,2015,-,Sedan 4D,2.5L V6 DI,Japan,IS 250
490974621215096853,LV2EDU,WBA8B9G39HNU54910,BMW,3 Series 330i,2017,-,Sedan 4D,2.0L I4 DI,Germany,3 Series 330i
371041213547020288,CKK3048,JHMEG1241SS001218,Honda,Civic del Sol S,1995,-,Coupe 2D,1.5L I4 MPI,Japan,Civic del Sol S
490974621215096853,CSZ0221,JF1GV8J62DL033254,Subaru,Impreza WRX STI Limited,2013,-,Sedan 4D,2.5L H4 MPI,Japan,Impreza WRX STI Limited
490974621215096853,SOL1D,1N4AA5AP4EC490979,Nissan,Maxima S / SV,2014,-,Sedan 4D,3.5L V6 MPI / SMPI,United States,Maxima S / SV
490974621215096853,CPL3501,1G1AK15FX67760219,Chevrolet,Cobalt LS,2006,-,Coupe 2D,2.2L I4 MPI,United States,Cobalt LS
371041213547020288,BNA0CNA,2HGFC1E56JH703760,Honda,Civic Si,2018,SI,Sedan 4D,1.5L I4 DI,Canada,Civic Si
371041213547020288,CEV2876,2HGFC1E56JH701149,Honda,Civic Si,2018,SI,Sedan 4D,1.5L I4 DI,Canada,Civic Si
490974621215096853,CPE3922,WBAHD2317LBF64633,BMW,5 Series 535i,1990,-,Sedan 4D,3.5L I6 EFI,Germany,5 Series 535i
490974621215096853,EVA7D0A,WBA8E1C5XHK480157,BMW,3 Series 330e,2017,-,Sedan 4D,2.0L I4 DI,Germany,3 Series 330e
371041213547020288,VKA5XC,2HGFC2F83MH519475,Honda,Civic Sport,2021,-,Sedan 4D,2.0L I4 MPI,Canada,Civic Sport
490974621215096853,FAITTH,1C4RJKBG2M8183130,Chrysler,Grand Cherokee,2021,L (WL),,3.6 6,United States,Grand Cherokee
490974621215096853,CK37639,1FTJW35G9VEB12347,Ford,F350 XL / XLT,1997,-,Crew Cab 4D,7.5L V8 EFI,United States,Joe's-truck
490974621215096853,7XA3AFA,1G1AD5F57A7113888,Chevrolet,Cobalt LT,2010,-,Sedan 4D,2.2L I4 MPI,United States,Cobalt LT
490974621215096853,HASTOCK,WBABF3316NEF37057,BMW,3 Series 325iS,1992,-,Coupe 2D,2.5L I6 EFI,Germany,3 Series 325iS
490974621215096853,LVRDR5,2T1BU4EE4AC307512,Toyota,Corolla Base / LE / S / XLE,2010,-,Sedan 4D,1.8L I4 EFI,Canada,Corolla Base / LE / S / XLE
490974621215096853,SOMBOR,1FTZF1723WKC10284,Ford,F150 Lariat / Standard / XL / XLT,1998,-,Regular Cab 2D,4.2L V6 SPI,United States,F150 Lariat / Standard / XL / XLT
490974621215096853,H9A1BMA,ZACCJABB2JPG89923,Jeep,Renegade Latitude,2018,Latitude,SUV 4D,2.4L I4 SMPI,Italy,Forza-Radio-Lady
490974621215096853,DBA4VD,KM8R44HE4MU318717,Hyundai,Palisade SEL,2021,-,SUV 4D,3.8L V6 DI,South Korea,Palisade SEL
490974621215096853,18A0PB,5TFDW5F17HX587751,Toyota,Tundra SR5 / TRD Pro,2017,-,Crew Cab / Crew Max 4D,5.7L V8 EFI,United States,Chad-Texan-Bedcover-Guy
490974621215096853,PEA,JS3TD62V9Y4119717,Suzuki,Grand Vitara JLX / JLX Plus / Limited,2000,-,Hardtop 4D,2.5L V6 MPI,Japan,Grand Vitara JLX / JLX Plus / Limited
490974621215096853,1CA7EC,1G1AL58F087232613,Chevrolet,Cobalt LT,2008,-,Sedan 4D,2.2L I4 MPI,United States,Cobalt LT
371041213547020288,ZGA75E,19XFC1F95GE022316,Honda,Civic Touring,2016,-,Sedan 4D,1.5L I4 DI,United States,Civic Touring
490974621215096853,PR0062,1GTHC23687F533243,GMC,Sierra 2500 SLE / SLT / W/T,2007,-,Crew Cab 4D,6.6L V8 DI,United States,Sierra 2500 SLE / SLT / W/T
490974621215096853,ITSA2JZ,JTHBD192430070207,Lexus,IS 300,2003,-,Sedan 4D,3.0L I6 EFI,Japan,IS 300
490974621215096853,AWY4280,1G1YE2D73E5129196,Chevrolet,Corvette,2014,-,Coupe 2D,6.2L V8 DI,United States,Corvette 
490974621215096853,AMA4MG,KM8KN4AE2NU054164,Hyundai,Ioniq 5,2022,-,,,South Korea,Ioniq 5
490974621215096853,TXA19B,JTDDR32T310101325,Toyota,Celica GT,2001,-,Liftback 2D,1.8L I4 EFI,Japan,Celica GT
490974621215096853,CSC4485,WVWHV71K18W172219,Volkswagen,GTI,2008,-,Hatchback 4D,2.0L I4 FSI,Germany,GTI 
490974621215096853,NLA7DZA,JF1ZCAC12F9600053,Subaru,BRZ Limited / Series.Blue,2015,-,Coupe 2D,2.0L H4 DI,Japan,BRZ Limited / Series.Blue
490974621215096853,VKA4PG,1ZVBP8AM1C5232258,Ford,Mustang,2012,-,Coupe 2D,3.7L V6 SMPI,United States,Mustang 
490974621215096853,6PA3YD,1GNEK13T16J136210,Chevrolet,Tahoe LS / LT / Z71,2006,-,SUV 4D,5.3L V8 SFI,United States,the-dick-that-gassed-the-tunnel
490974621215096853,9JA3CKA,3C7WRVKG3KE531522,Ram,3500,2019,-,Cutaway / Van 2D,3.6L V6 MPI,Mexico,3500 
490974621215096853,S5A0PC,1G1AK15F567801064,Chevrolet,Cobalt LS,2006,-,Coupe 2D,2.2L I4 MPI,United States,Cobalt LS
378642993902649356,BOMB,YV1MK672192123162,Volvo,C30 Base / T5 R,2009,-,Hatchback 2D,2.5L I5 EFI,Sweden,C30 Base / T5 R
378642993902649356,CJS8124,KMHCT5AEXHU300737,Hyundai,Accent SE,2017,-,Hatchback 4D,1.6L I4 DI,South Korea,Accent SE
378642993902649356,MEV17,1GNET16P946104455,Chevrolet,Trailblazer LS / LT / North Face,2004,-,Extended / SUV 4D,5.3L V8 SFI,United States,Trailblazer LS / LT / North Face
378642993902649356,CTW5194,2G1FA1ED1B9114518,Chevrolet,Camaro LS,2011,-,Coupe 2D,3.6L V6 DI,Canada,Camaro LS
378642993902649356,8JA83B,1ZVBP8AMXB5165660,Ford,Mustang ,2011,-,Coupe 2D,3.7L V6 SMPI,United States,Mustang 
378642993902649356,6KING,2C3CCAFJ3CH801505,Chrysler,300 SRT-8,2012,-,Sedan 4D,6.4L V8 MDS,Canada,300 SRT-8
378642993902649356,LINA,2G1FJ1EJ1B9130479,Chevrolet,Camaro SS,2011,-,Coupe 2D,6.2L V8 SFI,Canada,Camaro SS
378642993902649356,BKB8337,1FM5K7B84FGB12114,Ford,Explorer,2015,-,SUV 4D,3.5L V6 FI / SMPI,United States,Explorer 
378642993902649356,SRG21,1FA6P8R03M5554476,Ford,Mustang Mach 1,2021,Mach 1,Coupe 2D,5.0L V8 DI,United States,Mustang Mach 1
378642993902649356,H2A6GB,4T1BF18B0WU244554,Toyota,Avalon XL / XLS,1998,-,Sedan 4D,3.0L V6 EFI,United States,Avalon XL / XLS
378642993902649356,JRA3A9A,1FACP42E4PF112256,Ford,Mustang GT,1993,-,Hatchback 2D,5.0L V8 EFI,United States,Mustang GT
378642993902649356,4CIN,1V2JE2CA6MC240775,Volkswagen,Atlas Cross Sport SE,2021,-,SUV 4D,3.6L V6 MPI,United States,Atlas Cross Sport SE
378642993902649356,CNE8777,JTDKARFU5K3091157,Toyota,Prius L Eco / LE / Limited / XLE,2019,L Eco,Hatchback 4D,1.8L I4 EFI,Japan,Prius L Eco / LE / Limited / XLE
378642993902649356,STA5DF,1ZWHT61L5X5675015,Mercury,Cougar,1999,-,Coupe 2D,2.5L V6 EFI,United States,Cougar 
371041213547020288,KFA4C3A,2HGFC4B80LH304524,Honda,Civic Sport,2020,-,Coupe 2D,2.0L I4 MPI,Canada,Civic Sport
371041213547020288,61A15D,1C4JJXP63MW716642,Jeep,Wrangler Unlimited Sahara,2021,JL,SUV 4D,2.0L I4 DI,United States,Wrangler Unlimited Sahara
371041213547020288,B,WMEEJ31X09K225098,smart,fortwo Passion / Pure,2009,-,Coupe 2D,1.0L I3 MPI,Germany,fortwo Passion / Pure
371041213547020288,69420,2T1BURHE0GC620381,Toyota,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition,2016,-,Sedan 4D,1.8L I4 EFI,Canada,Corolla L / LE / LE Plus / LE Premium / S / S Plus / S Premium / Special Edition
371041213547020288,NYC,WDC0G6EB3HF203220,Mercedes-Benz,GLC Class GLC43 AMG,2017,-,SUV 4D,3.0L V6 DI,Germany,GLC Class GLC43 AMG
371041213547020288,SPACE,JF1VA1N69H8834454,Subaru,WRX Limited,2017,-,Sedan 4D,2.0L H4 DI,Japan,WRX Limited
371041213547020288,TESLA,1G1FW6S08H4146992,Chevrolet,Bolt EV LT,2017,-,Hatchback 4D,Federal Electric 60kw,United States,Bolt EV LT
371041213547020288,CK09645,1GC0CUEG9GZ237810,Chevrolet,Silverado 2500 W/T,2016,-,Regular Cab 2D,6.0L V8 SFI,United States,Silverado 2500 W/T
371041213547020288,CPR7735,3GCPCSE06CG149474,Chevrolet,Silverado 1500 LT,2012,-,Crew Cab 4D,5.3L V8 SFI,Mexico,Silverado 1500 LT
371041213547020288,CK68914,1FM5K8AR8HGC58440,Ford,Explorer ,2017,-,Police / SUV 4D,3.7L V6 FI / SMPI,United States,Explorer 
371041213547020288,ADO13,4F2YU081X1KM47610,Mazda,Tribute ES / LX,2001,-,SUV 4D,3.0L V6 MPI,United States,Tribute ES / LX
371041213547020288,XTA8PD,KMHTC6AE9GU292411,Hyundai,Veloster Turbo / Turbo R-Spec / Turbo Rally,2016,-,Coupe 2D,1.6L I4 DI,South Korea,Veloster Turbo / Turbo R-Spec / Turbo Rally
371041213547020288,TTA9XE,1GBJC33G11F204976,Chevrolet,K20 Suburban ,2001,-,CREW CAB PICKUP 4-DR,8.1L V8 OHV 16V,United States,K20 Suburban 
371041213547020288,5EA0AKA,5XYKT4A16CG243390,Kia,Sorento Base / LX,2012,-,SUV 4D,2.4L I4 MPI,United States,Sorento Base / LX
371041213547020288,KBL01,2C4RDGBG2HR830558,Dodge,Grand Caravan SE,2017,-,Wagon 4D,3.6L V6 MPI,Canada,Grand Caravan SE
371041213547020288,7T24780,1GCGG25V531127545,Chevrolet,Express 2500 ,2003,-,Cargo Van 3D,4.8L V8 SFI,United States,Express 2500 
371041213547020288,CXA35F,3VW2K7AJ8FM316381,Volkswagen,Jetta S,2015,-,Sedan 4D,2.0L I4 MPI,Mexico,Jetta S
371041213547020288,7DA8BA,2G2WP552771201961,Pontiac,Grand Prix,2007,-,Sedan 4D,3.8L V6 SFI,Canada,Grand Prix 
371041213547020288,P4CKER5,1GCPWCED6KZ402002,Chevrolet,Silverado 1500 LT,2019,LT,Crew Cab / LWB 4D,5.3L V8 DI,United States,Silverado 1500 LT
371041213547020288,G241HA,1BABNCPA6FF310115,Blue Bird,All American/All Canadian,2015,-,BUS,6.7L L6 DIESEL,UNITED STATES,All American/All Canadian
371041213547020288,BLJ0993,1HGCV1F39LA114925,Honda,Accord Sport,2020,Sport,Sedan 4D,1.5L I4 DI,United States,Accord Sport
371041213547020288,NLA6RF,2HGEH2370PH543424,Honda,Civic VX,1993,-,Hatchback 2D,1.5L I4 MPI,Canada,Civic VX
371041213547020288,AYG0650,2GCEC13J371528041,Chevrolet,Silverado 1500 LT / LTZ / W/T,2007,-,Crew Cab 4D,5.3L V8 SFI,Canada,Silverado 1500 LT / LTZ / W/T
371041213547020288,V86T40,1FTYR14U78PB18772,Ford,Ranger Sport / XL / XLT,2008,-,Supercab 2D,3.0L V6 EFI,United States,Ranger Sport / XL / XLT
371041213547020288,XHA3EA,1XPTD49X3BD117056,Peterbilt,367 ,2011,-,Truck Tractor,14.9L L6 Diesel,United States,367 
371041213547020288,6DA2BBA,3GNKBBRA0LS548868,Chevrolet,Blazer 1LT,2020,1LT,SUV 4D,2.5L I4 DI,Mexico,Blazer 1LT
371041213547020288,6225,5FNYF5H51MB002698,Honda,Pilot EX-L,2021,-,SUV 4D,3.5L V6 DI,United States,Pilot EX-L
371041213547020288,CK89809,1FDRF3G60HEC03594,Ford,F350 Super Duty XL / XLT,2017,-,Cab/Chassis / Regular Cab 2D,6.2L V8 FI,United States,F350 Super Duty XL / XLT
371041213547020288,CCT0498,1C4NJPBA4FD325429,Jeep,Patriot Sport,2015,-,SUV 4D,2.0L I4 SFI,United States,Patriot Sport
371041213547020288,CG98084,1GB3CZCG2CF121636,Chevrolet,Silverado 3500 LT / W/T,2012,-,Cab/Chassis / LWB / Regular Cab / SWB 2D,6.0L V8 SFI,United States,Silverado 3500 LT / W/T
371041213547020288,M4A8SB,1FTBR1C85LKA87909,Ford,Transit 250 Medium Roof,2020,-,Cargo Van 2D,3.5L V6 DI,United States,Transit 250 Medium Roof
371041213547020288,6655321,1G1YY22P7S5119132,Chevrolet,Corvette,1995,-,Coupe 2D,5.7L V8 FI / MPI,United States,Corvette
371041213547020288,BCX0075,KL8CE6S98DC587008,Chevrolet,Spark LT,2013,-,Hatchback 4D,1.2L I4 MFI,South Korea,Spark LT
371041213547020288,CRN0334,JTEGH20V210034047,Toyota,RAV4 Base / L,2001,-,Hardtop 4D,2.0L I4 EFI,Japan,RAV4 Base / L
371041213547020288,6SPF145,1GNSCHE06BR103081,Chevrolet,Suburban 1500 LS,2011,-,SUV 4D,5.3L V8 SFI,United States,Suburban 1500 LS
371041213547020288,JGA9B9A,1GNSKHKC4KR117420,Chevrolet,Suburban 1500 LT,2019,LT,SUV 4D,5.3L V8 DI,United States,Suburban 1500 LT
371041213547020288,4SA7CF,JT4RN50R3E0029004,Toyota,Pickup ,1984,-,Short Bed 2D,2.4L I4 2BBL,Japan,Pickup 
371041213547020288,6XJF549,JN8AS5MT8DW502231,Nissan,Rogue S / SL / SV,2013,S,SUV 4D,2.5L I4 MPI,Japan,Rogue S / SL / SV
371041213547020288,3EXP111,JM1NA3532R0510354,Mazda,MX5 Miata Base / M Edition,1994,-,Convertible 2D,1.8L I4 MPI,Japan,MX5 Miata Base / M Edition
371041213547020288,V75JTN,1G1YU2D69J5602071,Chevrolet,Corvette Z06,2018,-,Coupe 2D,6.2L V8 DI,United States,Corvette Z06
371041213547020288,132,3GYFNCE33GS510324,Cadillac,SRX Performance,2016,-,SUV 4D,3.6L V6 SIDI,Mexico,SRX Performance
